Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
28958,David,Kelley,M,23/10/1989,861.67,27/02/2023,Cobb-Smith,Travel
799062,Rachel,Mueller,M,26/10/1979,120.31,10/05/2023,"Stevens, Armstrong and Brown",Market
459845,Pamela,Kennedy,F,02/11/1949,2379.84,10/08/2023,"Garcia, Smith and Gay",Travel
387252,Daniel,Donaldson,F,27/10/1972,631.76,17/03/2023,Reed Group,Electronics
747675,Samuel,Jackson,M,02/11/1950,480.61,01/08/2023,Williams-Sanford,Travel
123959,William,Parker,M,02/11/1949,11.52,12/05/2023,Mitchell-Brooks,Restaurant
106971,Nicholas,Jordan,M,26/10/1979,2821.06,15/05/2023,"Compton, Dunn and Gilbert",Travel
179746,John,Bradley,M,01/11/1954,986.87,18/07/2023,Davis-Meadows,Electronics
478134,Anthony,Forbes,M,29/10/1967,139.02,18/04/2023,Smith Inc,Cosmetic
986328,Sandra,Lucas,M,28/10/1968,655.77,15/04/2023,Sweeney-Smith,Electronics
248395,Hailey,Chan,M,21/10/1998,285.63,02/02/2023,Wilkins PLC,Market
256977,Barbara,Nelson,M,26/10/1979,810.39,25/06/2023,Cox-Cooley,Electronics
623669,Paula,Perez,M,29/10/1965,48.5,26/08/2023,"May, Russo and James",Clothing
105836,Monica,Chavez,M,25/10/1982,41.92,23/07/2023,Faulkner-Conley,Restaurant
810630,Sheila,Castro,F,29/10/1964,50.58,26/04/2023,Vasquez Ltd,Market
260128,William,Sandoval,F,30/10/1963,537.51,21/06/2023,Romero PLC,Electronics
392787,Terry,Harris,M,29/10/1964,1581.15,22/06/2023,Webb-Martinez,Travel
862210,Ryan,Murphy,M,29/10/1964,27.4,11/03/2023,"Baker, Fox and Dunn",Restaurant
726946,Nichole,Hubbard,F,01/11/1953,2326.85,27/04/2023,Gibson-Beard,Travel
320618,Nancy,Love,M,28/10/1969,927.7,12/05/2023,Hughes-Schneider,Electronics
920531,Clayton,Simon,M,25/10/1983,247.18,25/02/2023,"Simmons, Meyer and Miller",Electronics
321818,Benjamin,Riddle,F,02/11/1951,265.32,25/02/2023,"Thompson, Sellers and Wilson",Electronics
670384,Elizabeth,Davis,M,22/10/1994,154.58,15/07/2023,Price and Sons,Clothing
512241,Gregory,Davidson,F,25/10/1982,65.41,16/08/2023,"Oconnor, Gonzalez and Larson",Clothing
902166,Ashley,Brown,F,27/10/1972,545.65,13/05/2023,Garcia-Clark,Electronics
197927,Joy,Burns,F,02/11/1948,25.56,03/10/2023,"White, Adams and Velasquez",Clothing
59895,Daniel,Adkins,F,31/10/1957,711.89,10/05/2023,Solis-White,Electronics
639867,Sara,Jackson,M,22/10/1995,311.92,05/02/2023,"Thompson, Keller and Wilson",Electronics
367752,John,Perkins,M,22/10/1993,803.76,02/03/2023,Dudley and Sons,Electronics
645330,Courtney,Mora,F,22/10/1992,50.23,01/07/2023,Burns-Fernandez,Cosmetic
503926,Brian,Jordan,M,27/10/1975,930.34,07/03/2023,Wade-Brown,Travel
664468,Jeffrey,Olsen,F,22/10/1995,1688.38,05/06/2023,Miller-Villegas,Travel
672808,Caitlin,Morgan,F,31/10/1958,285.98,09/05/2023,"Hansen, Ortiz and Johnson",Market
552994,Shelly,Jordan,F,22/10/1994,140.13,26/02/2023,Harris-Myers,Clothing
282989,Joseph,Gentry,,02/11/1951,332.52,27/09/2023,"Waters, Velasquez and Patterson",Electronics
584831,Stephanie,Pittman,M,28/10/1968,1094.06,12/01/2023,"Ware, Lambert and Bernard",Travel
405970,Ellen,Ward,M,21/10/1999,55.48,19/06/2023,"York, Wong and Marshall",Restaurant
855534,James,Farley,,31/10/1959,1784.28,18/06/2023,Lee-Greene,Travel
411991,Michael,Carlson,M,19/10/2004,493.81,14/07/2023,"Brown, Barry and Colon",Market
948021,Brandy,Braun,M,31/10/1956,175.04,14/08/2023,Bird-Hale,Electronics
544605,Rachel,Villanueva,M,28/10/1969,177.74,12/04/2023,Patton-Johnson,Cosmetic
519214,Marcus,Sloan,F,27/10/1974,93.27,12/07/2023,Tucker PLC,Market
94568,Anthony,Peterson,M,02/11/1949,855.36,28/05/2023,"Stout, Owen and Cortez",Electronics
175803,Jacob,Mcguire,F,02/11/1948,114.8,06/06/2023,"Andrews, Wright and Foley",Cosmetic
485783,Raymond,Clark,F,29/10/1965,216.09,05/08/2023,Jordan Ltd,Clothing
735533,Alison,Walker,M,01/11/1955,428.61,04/01/2023,Norman LLC,Market
112710,William,Thomas,,02/11/1951,87.37,13/03/2023,Willis-Sullivan,Market
437885,Melanie,Hood,F,21/10/1999,170.29,07/10/2023,"Rangel, Caldwell and Williamson",Clothing
408054,Daniel,Burgess,M,26/10/1977,244.23,18/03/2023,Owens-Contreras,Clothing
375453,Jessica,Blake,F,27/10/1975,92.6,31/08/2023,"Romero, Mack and Smith",Market
397729,Timothy,Zavala,M,20/10/2002,218.71,08/02/2023,"Hurley, Hughes and Brown",Market
965209,Mary,Bauer,F,27/10/1972,85.53,14/09/2023,"Mercado, Williams and Schmidt",Clothing
555864,Edward,Rodriguez,F,31/10/1957,276.51,09/03/2023,Ramirez-Sanchez,Market
525726,Michael,English,F,28/10/1968,76.37,28/08/2023,Alvarado-Lane,Restaurant
34565,Christopher,Le,F,20/10/2000,31.05,11/06/2023,"Paul, Arroyo and Garcia",Restaurant
402489,Bernard,Smith,M,02/11/1951,735.88,10/02/2023,"Griffith, Taylor and Joyce",Travel
578151,Yvonne,Lewis,F,25/10/1982,208.86,26/05/2023,Crosby-Miller,Clothing
132375,Stephanie,Gonzalez,F,30/10/1962,101.76,27/09/2023,"Chavez, Reyes and Robinson",Cosmetic
322017,Jacqueline,Robbins,F,25/10/1982,643.84,11/10/2023,"Mayer, Parks and Reed",Electronics
780567,Caleb,Johnson,F,02/11/1949,116.38,28/08/2023,Keith Ltd,Market
467203,Jack,Fox,,25/10/1982,136.57,22/09/2023,"Johnston, Wells and King",Clothing
486633,Laura,Tyler,F,30/10/1961,199.1,25/08/2023,Warren PLC,Clothing
361587,Kimberly,Robertson,,29/10/1964,172.54,26/04/2023,Pena LLC,Market
801423,Cheyenne,Evans,F,27/10/1974,414.2,04/05/2023,Ryan and Sons,Market
551054,Julie,Newton,F,24/10/1987,52.21,28/05/2023,Marshall PLC,Restaurant
81000,Jennifer,Guzman,F,02/11/1949,119.04,11/10/2023,Cuevas and Sons,Market
422981,Judith,George,M,22/10/1992,189.72,13/06/2023,"Bowen, Murray and Moore",Clothing
630269,Gregory,Nelson,F,20/10/2000,422.67,23/01/2023,"Murillo, Daniels and Hunter",Electronics
410506,Stephanie,Anderson,F,02/11/1948,17.03,01/04/2023,Whitaker PLC,Market
975380,Christopher,Blankenship,F,01/11/1954,69.44,06/03/2023,Carlson-Weiss,Restaurant
928833,Alyssa,Brandt,F,23/10/1990,115.85,22/02/2023,"Hill, Velasquez and Long",Clothing
221424,Claudia,Manning,M,23/10/1991,811.41,27/08/2023,"Martin, Rowe and Hill",Electronics
558832,John,Parks,M,26/10/1977,163.27,27/01/2023,Alvarez-Wilson,Market
432882,Jennifer,Barton,F,20/10/2003,149.99,21/07/2023,Smith-Briggs,Cosmetic
604673,Robert,Neal,M,01/11/1955,82.92,10/01/2023,Parsons Inc,Restaurant
729265,Derek,Spencer,F,31/10/1959,176.99,22/08/2023,Matthews-Ross,Electronics
361892,Michael,Jacobs,F,27/10/1973,286.36,19/04/2023,"Myers, Stone and Freeman",Market
858489,Kelly,Price,F,23/10/1990,32.96,11/05/2023,Thomas-Sandoval,Restaurant
35284,Mary,Reyes,F,27/10/1974,287.67,22/07/2023,Jones-Pierce,Market
723891,Craig,Molina,F,01/11/1954,75.75,24/05/2023,Grimes Group,Restaurant
669929,Gary,Atkins,F,20/10/2003,42.97,13/09/2023,"Lopez, Davis and Jones",Clothing
341880,Amy,Wagner,,20/10/2000,63.28,24/05/2023,"Estrada, Fischer and Jones",Clothing
283856,Nicole,Kelly,M,26/10/1976,796.26,12/09/2023,Walter and Sons,Travel
913296,Michelle,Johnson,F,21/10/1997,2202.33,11/07/2023,Simmons Ltd,Travel
258993,Mitchell,Weaver,M,26/10/1979,377.1,05/07/2023,"Moore, Ferguson and Case",Electronics
592981,Nicholas,Medina,F,20/10/2002,191.47,17/06/2023,"Hendricks, Kelly and Love",Cosmetic
472532,Lauren,Horn,M,25/10/1980,55,20/05/2023,Mueller-Poole,Cosmetic
764741,Allison,Johnson,F,30/10/1961,2376.55,04/06/2023,"Lara, Dixon and Payne",Travel
511236,Lisa,Anderson,F,27/10/1975,19.75,05/08/2023,"Murphy, Cobb and Willis",Cosmetic
546921,Stephanie,Vazquez,M,25/10/1983,154.55,05/05/2023,Page Ltd,Cosmetic
176556,Erica,Gordon,F,25/10/1982,802.85,17/02/2023,Mack Inc,Electronics
907669,Tamara,Mann,M,31/10/1959,200.71,16/06/2023,Hudson-Gonzales,Clothing
296651,Angela,Huber,M,23/10/1990,859.22,24/06/2023,Stevenson LLC,Travel
57228,Patricia,Watkins,F,02/11/1949,931.48,03/05/2023,"Trevino, Ward and Smith",Electronics
998183,Cindy,Douglas,F,19/10/2004,125.19,01/08/2023,"Brown, Booker and Mccormick",Cosmetic
979926,Mary,Gordon,,01/11/1952,56.81,26/01/2023,"Salas, Flowers and Mckinney",Restaurant
741762,Michael,Moran,F,01/11/1954,175.56,20/01/2023,Sloan-Jenkins,Clothing
301646,Todd,Mccarthy,F,19/10/2004,597.92,03/06/2023,Clark Inc,Electronics
924803,Michael,Aguilar,,23/10/1989,214,14/05/2023,Mullins-Lambert,Clothing
614656,Sandra,Lambert,M,22/10/1992,92.43,04/07/2023,Thomas-Wood,Restaurant
112977,William,Leblanc,F,31/10/1959,772.85,17/02/2023,Ward-Morris,Electronics
34552,Melinda,Johnston,F,01/11/1955,205.44,19/01/2023,Brooks LLC,Market
561456,Samantha,Jensen,F,28/10/1968,116.29,27/06/2023,Wheeler PLC,Clothing
977466,Nathan,Robertson,M,29/10/1964,213.44,18/02/2023,Oconnell LLC,Market
151383,Laura,Odonnell,M,22/10/1992,1578.68,22/09/2023,Mason PLC,Travel
526633,James,Watson,M,24/10/1987,630.36,29/07/2023,Jones-Herrera,Electronics
811255,Steven,Knight,F,25/10/1983,548.04,28/04/2023,Adams and Sons,Electronics
997044,Jessica,Davis,M,25/10/1983,1341.44,13/09/2023,"Elliott, Bates and Garcia",Travel
590961,Christina,Hayes,F,23/10/1988,282.19,10/01/2023,"Higgins, Hall and Davis",Market
766568,Karen,James,M,01/11/1955,84.63,11/10/2023,Schultz-Ramirez,Cosmetic
505823,Diane,Henry,F,31/10/1959,31.22,02/08/2023,"Williams, Wyatt and Cox",Cosmetic
856812,Andrea,Mcdaniel,M,25/10/1983,135.25,30/04/2023,"Campbell, Douglas and Taylor",Clothing
863345,Catherine,Hoover,M,23/10/1989,602.22,04/07/2023,Johnson-Mora,Electronics
373587,Jillian,Fowler,M,25/10/1980,645.36,10/03/2023,Gonzalez-Tran,Electronics
652103,Matthew,Baird,F,31/10/1958,132.95,23/08/2023,Mendez-Howell,Cosmetic
848763,Natalie,Watkins,F,29/10/1967,163.08,13/01/2023,Miller-Lamb,Clothing
593635,Jordan,Brown,M,19/10/2004,46.92,01/01/2023,Medina PLC,Restaurant
216051,Janet,Taylor,F,29/10/1966,68.67,19/07/2023,Weaver-Hernandez,Restaurant
554001,Jessica,Jordan,F,22/10/1992,1823.71,24/03/2023,Garrett and Sons,Travel
325241,Benjamin,Conrad,,20/10/2000,150.42,28/07/2023,Mullins PLC,Clothing
875477,Cynthia,Watson,F,28/10/1971,102.77,10/08/2023,Andersen LLC,Electronics
218255,Jason,Cochran,F,02/11/1949,2912.32,06/01/2023,"Oliver, Williams and Hill",Travel
239992,David,Perry,F,20/10/2000,2840.77,06/03/2023,Travis Group,Travel
547726,Ann,Vazquez,,27/10/1974,399.59,10/03/2023,Friedman Ltd,Electronics
14386,Susan,Edwards,M,28/10/1970,91.84,06/01/2023,Anderson-Short,Restaurant
811363,Adam,Anderson,M,23/10/1991,69.33,05/05/2023,"Smith, Bell and Erickson",Restaurant
133598,Krystal,Clark,,21/10/1997,255.46,04/07/2023,"Mckee, Lawrence and Mann",Market
616762,Cory,Russell,F,28/10/1971,416.22,03/02/2023,"Dixon, Martin and Martin",Travel
794261,John,Knox,F,26/10/1976,12.61,15/07/2023,Romero-Moore,Restaurant
343875,Don,Patterson,F,31/10/1959,19.54,29/04/2023,Robinson-Keller,Restaurant
506663,Christopher,Silva,M,20/10/2001,56.61,13/09/2023,"Wheeler, Thomas and Winters",Cosmetic
313289,Thomas,Hopkins,F,26/10/1978,729.7,27/06/2023,"Lynch, Hernandez and Berger",Electronics
314053,James,Farrell,M,25/10/1980,861.39,03/05/2023,Santos-Jones,Electronics
682354,Danny,Thomas,M,30/10/1963,155.97,11/10/2023,Buchanan-Walter,Electronics
622868,Emily,Gonzalez,M,27/10/1975,978.68,21/08/2023,Johnson-Williams,Electronics
762591,Brandon,Durham,F,31/10/1959,124.81,04/05/2023,"Gregory, Brown and Williams",Cosmetic
417462,Nicole,Martin,,02/11/1950,1334.77,14/10/2023,Jensen-Francis,Travel
368174,Richard,Jones,F,29/10/1964,30.88,27/02/2023,Ortiz-Ellis,Cosmetic
398649,Alexandra,Hayes,M,27/10/1974,247.79,18/09/2023,Kramer PLC,Market
737157,Robert,Richardson,,02/11/1948,59.63,22/07/2023,Roberts Inc,Cosmetic
904432,Nathaniel,Smith,M,20/10/2003,288.37,19/03/2023,"Macias, Edwards and Mcknight",Clothing
903378,Tony,Lee,,23/10/1988,461.3,10/06/2023,"Myers, Riggs and Miller",Market
433526,Donald,Montgomery,,25/10/1982,136.29,14/04/2023,Heath-Hensley,Electronics
144560,Dana,Schwartz,M,20/10/2002,2875.41,10/02/2023,Johnson PLC,Travel
386647,Jeremiah,Smith,F,26/10/1977,81.38,20/01/2023,Gonzalez Ltd,Market
623449,David,Cervantes,F,01/11/1952,30.31,19/09/2023,"Miller, Mcfarland and Davis",Restaurant
383870,Jason,Hernandez,F,21/10/1996,165.45,08/03/2023,"Berry, Russell and Todd",Clothing
275481,Kara,Mcdonald,M,20/10/2003,170.78,28/02/2023,"Porter, Parks and Welch",Cosmetic
962304,Diana,Trevino,M,31/10/1956,283.77,01/07/2023,"Lam, Long and Luna",Clothing
483334,Elizabeth,Blake,,25/10/1982,1964.78,06/04/2023,Williams-Gregory,Travel
551823,John,Fleming,F,26/10/1977,1647.45,13/09/2023,Miller-Harvey,Travel
873403,Amber,Douglas,,23/10/1989,651.69,06/05/2023,Coleman LLC,Travel
984568,Daniel,Wilcox,F,22/10/1994,55.64,07/10/2023,Cooper Group,Cosmetic
337362,Anthony,Mills,F,25/10/1981,633.07,05/01/2023,Stephens PLC,Electronics
544731,Laura,Torres,F,29/10/1966,527.37,14/05/2023,Ward-Dixon,Travel
337908,James,Cain,F,24/10/1987,146.16,09/09/2023,"Taylor, Davis and Martin",Electronics
894914,Kyle,Mccall,F,21/10/1999,29.44,20/04/2023,"Young, Roberts and Bell",Restaurant
399627,John,Pugh,F,01/11/1953,2707.98,07/07/2023,Tucker-Robinson,Travel
556186,Brett,Carpenter,M,30/10/1962,303.62,08/06/2023,Luna-Ashley,Electronics
666221,Timothy,Oneill,F,01/11/1953,236.38,26/02/2023,Smith PLC,Clothing
474440,Travis,Hurst,M,02/11/1948,118.57,13/04/2023,Hicks-Cunningham,Cosmetic
82014,Rebecca,Evans,M,24/10/1986,58.28,16/01/2023,Warner-Mason,Restaurant
209845,Nicholas,Bell,M,28/10/1970,556.79,05/07/2023,"Miller, Gomez and Harris",Electronics
843977,Alicia,Kelly,M,21/10/1997,446.68,27/03/2023,"Lee, Jackson and Gonzalez",Electronics
55927,Kevin,Pratt,M,31/10/1956,147.86,22/02/2023,Reed-Khan,Market
419071,Angela,Carroll,M,30/10/1960,168.13,08/02/2023,Bentley Inc,Clothing
240295,Diana,Smith,M,01/11/1953,220.42,17/09/2023,Watson PLC,Market
29936,Jerome,Nichols,F,01/11/1954,84.9,10/03/2023,"Murray, Mcintyre and Smith",Clothing
420248,Scott,Stanley,M,23/10/1990,35,13/04/2023,Gomez Ltd,Restaurant
929086,Sara,Matthews,M,22/10/1994,390.48,10/09/2023,Buckley Inc,Market
356281,Amanda,King,,02/11/1948,977.8,18/01/2023,"Moore, Newton and Williams",Travel
957764,Logan,Barker,M,31/10/1956,52.66,12/03/2023,"Butler, Evans and Sims",Clothing
809877,Christopher,Miller,M,23/10/1991,52.76,04/06/2023,Allen-Ward,Clothing
785137,Dale,Alexander,F,21/10/1996,157.77,28/05/2023,Hill-Ingram,Cosmetic
803174,Maureen,Le,M,21/10/1998,183.49,09/06/2023,Strong-Douglas,Cosmetic
389369,Gary,Burke,F,31/10/1957,39.64,04/03/2023,"Adams, Moyer and Foster",Market
54394,Ricardo,Chung,F,02/11/1951,71.87,30/03/2023,"Pearson, Gay and Green",Cosmetic
814565,Bianca,Norris,,26/10/1978,151.99,20/06/2023,Owens Inc,Cosmetic
298662,Austin,Gibson,F,28/10/1968,94.29,20/01/2023,Jefferson LLC,Restaurant
364974,Bryan,Cochran,F,31/10/1958,2128.69,19/07/2023,Payne LLC,Travel
973696,Daniel,Villegas,M,27/10/1975,75.62,15/07/2023,"Prince, Nelson and Martin",Restaurant
978221,Deborah,Holt,M,26/10/1979,14.12,12/10/2023,Fox-Miranda,Restaurant
13348,William,Morales,M,02/11/1950,755.1,24/08/2023,"Cohen, Mccoy and Williams",Electronics
896139,Ashley,Franklin,F,01/11/1955,1946.7,05/02/2023,Roman PLC,Travel
969470,Richard,Gutierrez,F,30/10/1963,156.15,17/09/2023,"Heath, Wolfe and Peters",Clothing
205030,Lisa,Richardson,M,26/10/1976,12.92,03/03/2023,"Bauer, Cross and Bennett",Restaurant
380634,Richard,Mendoza,F,01/11/1952,994.35,12/04/2023,Olson Group,Electronics
251519,Richard,Lewis,M,30/10/1961,1519.68,25/09/2023,Marshall-Flores,Travel
545777,Jill,Krueger,M,31/10/1958,10.58,17/05/2023,Gregory-James,Restaurant
262402,Shane,Esparza,M,20/10/2003,360.44,10/05/2023,"Leonard, Moore and Dennis",Market
993772,Rachel,Jones,F,25/10/1982,1131.32,04/02/2023,Howard-Moran,Travel
171987,Joseph,Ware,F,01/11/1953,97.02,11/10/2023,Lewis Group,Restaurant
704737,Nancy,Mclaughlin,F,26/10/1978,769.29,04/08/2023,Baldwin Ltd,Electronics
246787,Tracey,Humphrey,M,27/10/1974,2718.59,01/02/2023,Schroeder Inc,Travel
751589,Tina,Wright,M,30/10/1963,54.09,22/08/2023,Nelson LLC,Restaurant
254468,Chris,Stone,M,02/11/1950,130.44,31/03/2023,Hobbs-Evans,Cosmetic
651224,Bethany,Black,M,25/10/1982,219.69,06/07/2023,Maldonado LLC,Travel
203751,Samantha,Morrison,M,27/10/1973,66.74,14/05/2023,Gardner-Sanchez,Clothing
409985,Stephanie,Powell,M,28/10/1970,248.63,22/06/2023,"Hernandez, Shaw and Mcconnell",Market
885772,Manuel,Nguyen,F,22/10/1994,48.44,21/09/2023,"Carroll, Simon and Stewart",Restaurant
543959,James,Edwards,F,27/10/1974,815.78,23/02/2023,"Hall, Allen and Yang",Electronics
514487,Brenda,Mercado,M,20/10/2003,46.41,11/09/2023,"Koch, Ross and Mcdonald",Clothing
52472,Frank,Livingston,M,22/10/1992,867.13,01/08/2023,Sutton-Wilkerson,Electronics
465977,Jeffrey,Perry,M,29/10/1964,329.03,12/09/2023,Moore-Guerra,Market
164096,Sharon,Reed,F,24/10/1987,141.17,04/01/2023,"Smith, Howell and Blair",Market
183191,Robert,Burns,,25/10/1980,84.94,12/03/2023,May-Harmon,Market
684121,Dean,Johnston,F,24/10/1987,173.89,02/06/2023,"Barry, Brown and Nelson",Clothing
121462,Michelle,Daugherty,F,21/10/1997,48.03,22/02/2023,Reynolds Inc,Restaurant
826120,Tommy,Little,F,23/10/1991,187.15,16/01/2023,"Mendoza, Flores and Ochoa",Travel
646303,Brenda,Nguyen,F,31/10/1958,210.78,03/06/2023,Bates Ltd,Clothing
227165,David,Sullivan,F,24/10/1987,351.96,08/05/2023,Davis-Scott,Market
51354,Christine,Mckinney,F,20/10/2003,78.51,05/08/2023,Roberts Inc,Restaurant
898527,Michelle,Conner,,22/10/1994,764.27,06/01/2023,Clark LLC,Travel
542147,William,Clements,F,02/11/1949,65.21,02/08/2023,"Singleton, Rivera and Perez",Market
618515,Jessica,Mitchell,M,20/10/2003,64.77,06/06/2023,Martinez-York,Clothing
983833,Anthony,Houston,M,22/10/1994,68.21,02/02/2023,"Fry, Adams and Johnson",Restaurant
198820,Robert,Willis,F,25/10/1981,1075.95,25/06/2023,Stephens-Edwards,Travel
818698,John,Young,M,22/10/1993,1058.86,19/08/2023,"Hinton, Ross and Smith",Travel
395232,Terri,Nelson,M,02/11/1948,164.52,16/02/2023,Sampson Inc,Clothing
916753,Bryan,Strickland,M,24/10/1984,144.48,26/08/2023,"George, Saunders and Powers",Clothing
519662,Deborah,Robinson,,02/11/1948,22.17,18/07/2023,"Fernandez, Dean and Harris",Restaurant
483360,Juan,Thomas,M,23/10/1989,84.16,25/04/2023,Dixon and Sons,Cosmetic
595132,Paula,Becker,F,23/10/1989,239.91,20/08/2023,Simpson Ltd,Clothing
857149,William,Cross,M,22/10/1992,27.28,01/03/2023,Lewis-Nguyen,Cosmetic
836654,Desiree,Lewis,F,02/11/1951,592.94,08/02/2023,Palmer and Sons,Electronics
940167,Sarah,Barber,M,01/11/1954,138.27,17/04/2023,Franco PLC,Cosmetic
551717,Christopher,Andersen,F,23/10/1989,294.39,02/04/2023,Mcclain-Duncan,Clothing
161459,Stephanie,Jackson,F,23/10/1989,95.91,25/05/2023,Mack Group,Restaurant
269635,Claudia,Taylor,F,27/10/1972,853.12,11/02/2023,"Henry, Lewis and Johnson",Electronics
436820,Kimberly,Griffin,M,02/11/1951,408,15/08/2023,Gonzalez-Hatfield,Market
34209,Lisa,Riley,M,22/10/1994,60.4,28/01/2023,Wilkins-Cooper,Clothing
544854,Lauren,Bryant,M,30/10/1963,137.76,03/07/2023,Garza-Morales,Cosmetic
762950,Jennifer,Miller,F,28/10/1969,70.38,02/01/2023,Levy Inc,Market
349965,Katrina,Lee,M,25/10/1980,861.92,17/05/2023,"Moore, Reyes and Craig",Electronics
234563,Thomas,Andrews,F,26/10/1977,128.39,26/07/2023,Jackson Group,Electronics
766644,Cheryl,Duncan,F,31/10/1957,208.45,28/03/2023,Bradley LLC,Electronics
386079,Catherine,Davis,M,25/10/1982,264.84,10/09/2023,Hernandez-Sandoval,Electronics
622864,Courtney,Mora,M,30/10/1963,116.63,07/04/2023,Hunt-Daniel,Cosmetic
196907,Jennifer,Scott,F,21/10/1997,195.52,12/07/2023,Baldwin-Thomas,Cosmetic
197368,Tiffany,Ortiz,M,31/10/1958,70.25,13/04/2023,"Perez, Chapman and Reid",Cosmetic
829341,Christopher,Padilla,M,30/10/1960,960.39,16/05/2023,"Salazar, Martinez and Murphy",Electronics
717342,Meghan,Myers,M,23/10/1988,1570.67,04/07/2023,Carlson Inc,Travel
247412,Julie,Wallace,M,20/10/2001,285.06,08/08/2023,Ramos Ltd,Market
146124,Stephen,Vaughn,F,20/10/2003,678.39,03/03/2023,Willis PLC,Electronics
227892,Deborah,Rosales,F,31/10/1958,142.88,17/03/2023,Jones-Harris,Market
669121,Kyle,White,F,23/10/1990,108.19,25/09/2023,Schwartz PLC,Clothing
892582,Stefanie,Arroyo,M,26/10/1978,44.38,28/09/2023,Arroyo-Weaver,Cosmetic
474761,Melissa,Conner,,24/10/1985,2655.29,27/02/2023,"Benton, Wagner and Chandler",Travel
771156,Connor,Contreras,M,23/10/1990,135.51,18/06/2023,Joseph-Rodriguez,Cosmetic
455336,Adam,Smith,,22/10/1992,397.13,31/01/2023,Lewis-Wilson,Market
343642,Paul,Murray,F,20/10/2003,100.61,15/01/2023,Rosales PLC,Market
869401,Jason,Miranda,M,24/10/1987,25.31,14/03/2023,Davis LLC,Market
339117,David,Miranda,M,29/10/1966,63.49,03/08/2023,Peterson-Fowler,Clothing
349959,Ryan,Moss,F,27/10/1973,27.67,11/05/2023,Schmidt and Sons,Restaurant
116037,Rodney,Galloway,M,26/10/1977,15.15,22/08/2023,Gonzalez Inc,Restaurant
56082,Michael,Davis,F,31/10/1957,344.24,10/06/2023,Berry Group,Travel
272175,Travis,Martinez,F,24/10/1987,813.81,04/03/2023,Foster Ltd,Travel
614332,Lindsey,Martin,M,22/10/1995,322.37,04/09/2023,"Foster, Whitaker and Miller",Market
117226,Bradley,Rivera,M,25/10/1982,135.55,13/07/2023,Moody-Salinas,Cosmetic
390831,Tara,Skinner,F,22/10/1994,25.82,09/03/2023,Cross Group,Clothing
924028,Paul,Robinson,M,30/10/1963,197.61,09/05/2023,Fowler-Calhoun,Electronics
761388,Melissa,Burnett,M,27/10/1974,120.33,25/08/2023,"Cantrell, Juarez and King",Cosmetic
738821,Pamela,Soto,M,29/10/1964,2282.64,08/01/2023,Green Ltd,Travel
289678,Brian,Allen,M,02/11/1948,90.53,03/10/2023,Griffith-Brown,Electronics
2569,Holly,Mckenzie,F,22/10/1993,413.45,04/05/2023,Brown Ltd,Market
57036,Stephen,Osborne,M,29/10/1966,257.64,17/05/2023,Mcclain Group,Clothing
944187,Courtney,Robinson,F,25/10/1980,87.17,12/08/2023,Thomas Inc,Cosmetic
957619,Alexis,Meyer,M,24/10/1985,216.66,21/04/2023,"Arias, Thomas and White",Electronics
990673,Jessica,Ellis,M,24/10/1985,833.73,06/08/2023,Taylor Inc,Electronics
894316,Danielle,Howard,F,26/10/1978,240.6,07/08/2023,Ali-Diaz,Clothing
801461,Jodi,Watson,F,24/10/1987,1616.56,29/09/2023,"Carrillo, Murphy and Wilson",Travel
679943,Matthew,Roberts,F,24/10/1985,304.51,06/02/2023,"Anderson, Malone and Bailey",Market
161339,Nicole,Sampson,,27/10/1975,589.24,14/05/2023,"Patton, Brown and Mckenzie",Electronics
761496,Alexander,Andersen,F,28/10/1970,60.81,21/07/2023,"Ryan, Castillo and Russell",Restaurant
576106,Richard,Thompson,F,20/10/2001,123.99,07/08/2023,"Shields, Cox and Murray",Electronics
496589,Timothy,Atkinson,F,25/10/1981,626.23,02/07/2023,Wallace Inc,Electronics
640647,Tracy,Gregory,M,26/10/1976,165.84,28/09/2023,Peterson-Wilson,Cosmetic
981689,Robert,Jones,F,31/10/1958,2735.5,22/01/2023,"Montes, Suarez and Williams",Travel
